datetime,city,state,country,shape,summary,latitude,longitude
04/30/2023 20:25,Hobe Sound,FL,USA,Fireball,Fireball,27.080492,-80.13991799627857
04/30/2023 20:25,Fort Worth,TX,USA,Unknown,Looked like an airplane floating,32.753177,-97.3327459
04/30/2023 20:15,Chiefland,FL,USA,Circle,Large orange light source faded out in less 3 seconds,29.4749586,-82.8591997
04/30/2023 19:40,Stuart,FL,USA,Cylinder,Object falling sky and then changing direction,27.197983,-80.2519175
04/30/2023 18:02,Pittsfield,IL,USA,Triangle,"I’m an amateur photographer, and was noting how cool the hole in the sky look when I saw 3 faint lights in the clouds, keeping form",39.6078254,-90.805129
04/30/2023 16:50,Nevada,TX,USA,Sphere,"Sphère travelling at high rate of speed, less than 1000 ft alt, no sound, heading 200 degrees",33.0400671,-96.3730646
04/30/2023 15:30,West Bloomfield,MI,USA,Orb,Black orb/round object flying straight line from west,42.567616099999995,-83.35925641168916
04/30/2023 14:00,Alma,CO,USA,Rectangle,"Daytime, low flying object",39.2839036,-106.062617
04/30/2023 03:40,Downers Grove,IL,USA,Light,"Silent,bright intermittent WHITE light - on /off but not strobing- white light on object moving from west to east @~10,000 ft",41.7936822,-88.0102281
04/30/2023 02:30,Jones,OK,USA,Orb,Saw bright white orbs appearing and disappearing in the sky to our north east.,35.5614129,-97.2919826
04/30/2023 02:22,Concord,NH,USA,Oval,Looked up after grabing a soda from my car,43.207178,-71.537476
04/30/2023 00:18,Alvin,TX,USA,Circle,Light that stayed still and darted to the distance,29.4238472,-95.2441009
04/29/2023 23:20,Parkville,KS,USA,Unknown,Hovering drone-like objects with bright lights,39.3773292,-76.5396875
04/29/2023 20:20,Augusta,GA,USA,Orb,It was like a ball of light that moved fast and disappeared into the clouds,33.4709714,-81.9748429
04/29/2023 20:06,El Mirage,AZ,USA,Circle,We witnessed a large cluster of objects moving towards us and spreading out as they came closer with several flying around others,33.6130338,-112.324486
04/29/2023 19:30,Charlotte,NC,USA,Sphere,Observed spherical dark colored object moving in a NNE direction very slowly,35.2272086,-80.8430827
04/29/2023 03:00,Tonawanda,NY,USA,Changing,Spotted 2 anomaly around 3 am below the cloud overcast (raining in our area). UFO/UAP seemed to change colors and shapes.,43.020679,-78.878383
04/29/2023 01:00,PRESCOTT VALLEY,AZ,USA,Light,"lights that move in arcs horizontally, 1 to 5 lights moving independently but stay near each other, group drifts W to E over hours",34.5950776,-112.3338634
04/28/2023 20:55,Milwaukee,WI,USA,Circle,"A light approximately twice the magnitude of Venus appeared due South, unmoving and held position until vanishing 30s later.",43.0386475,-87.9090751
04/28/2023 05:00,Woodland,WA,USA,Light,Ball of light that flew overhead across the sky at a steady speed,45.9018496,-122.7459664
04/28/2023 02:15,Cheyenne,WY,USA,Egg,Three hovering objects,41.139981,-104.820246
04/27/2023 22:59,Losantville,IN,USA,Triangle,Large craft with multiple circular lights.,40.0247544,-85.1831236
04/27/2023 21:50,Covington,LA,USA,Circle,Hundreds of flying objects hovering over my car through the sky,30.4753525,-90.1010474
04/27/2023 21:30,Coeburn,VA,USA,Light,We can't explain what this unknown light was.,36.9439917,-82.4640401
04/27/2023 21:00,Las Vegas,NV,USA,Light,"6 Golden Lights flashing Red, Blue, Green, Hovering over NW Desert near Golf Coarse / Creech AFB",36.1672559,-115.148516
04/27/2023 20:30,Portland,OR,USA,Light,Portland lights,45.5202471,-122.674194
04/27/2023 15:34,Chino Valley,AZ,USA,Sphere,"It was stationary in the skyline approximately somewhere above 30 thousand feet, bright, silver, and no identifying markers or lights.",34.7575227,-112.45378
04/27/2023 11:50,Lacey,WA,USA,Circle,I was on the free way and seen something out side my side window and it was a circle shape flying and than disappeared,47.0263876,-122.8072257
04/27/2023 09:30,Lansing,MI,USA,Changing,"Ok,going to bank,blue sky,no clouds,big x from jet planes in sky,took alot of photos,then decided to zoom in on x,saw UFO'S,so I record",42.7338254,-84.5546295
04/27/2023 03:09,Crawford,CO,USA,Sphere,Saw a flash then a spear moving to the Northeast from the southwest then exploding with hardly any trail and there's a red explosion,38.7039227,-107.6094669
04/27/2023 02:51,Albuquerque,NM,USA,Fireball,See video,35.0841034,-106.650985
04/27/2023 02:50,Fruita,CO,USA,Fireball,Seen flying in a northeastern direction. From the colorado national monument towards Mt Garfield about Mesa County Colorado.,39.1588697,-108.728988
04/27/2023 00:00,Woodstock,IL,USA,Orb,Bright white illuminated top of craft small blinking light on bottom,42.3147529,-88.4474302
04/26/2023 22:30,Reidsville,NC,USA,Star,"An extremely large and bright, burning light hovering slowly in the sky that was gone shortly after.",36.3548586,-79.6644748
04/26/2023 21:15,Syracuse,UT,USA,Circle,I was relaxing in my hot tub with my 9 yr. Old son when we observed a round bright ball of light moving erratically close to a planet.,41.0895938,-112.0638903
04/26/2023 17:36,Memphis,TN,USA,Changing,I saw a black wavy trapezoidal-shaped object rise up from tree line north of my house and then move west.,35.1460249,-90.0517638
04/26/2023 12:00,Echo canyon,UT,USA,Cylinder,Shiny tick tack shaped object appeared out of nowhere and flew into a very small cloud and never came out.,37.273367531589265,-112.92733896609214
04/26/2023 10:50,New Boston,MI,USA,Cross,Small white bird shaped object barely visible.,42.1625408,-83.4029885
04/26/2023 00:37,Chicago,IL,USA,Circle,Floating disc over I-55,41.8755616,-87.6244212
04/25/2023 21:10,Kent,WA,USA,Unknown,"Bright green light flying in a straight line from east to west, at least 120mph.",47.3826903,-122.2270272
04/25/2023 13:00,Danville,CA,USA,Formation,This may sound crazy but I believe we're witnessing an to the minute invasion,37.8225892,-122.0008254
04/25/2023 12:00,Omaha,NE,USA,Cylinder,I saw a black pill like object moving across the sky from the south going north while looking to the west.,41.2587459,-95.9383758
04/25/2023 08:45,New York,NY,USA,Cylinder,"Filmed a silver, shiny vertical cylinder over the East River for ~2 minutes. The object seemed to be rotating.",40.7127281,-74.0060152
04/25/2023 05:15,Seymour,IN,USA,Unknown,5 horizontal lights side by side on single object traveling west to east at moderate speed,38.9592201,-85.8902547
04/25/2023 04:32,Columbus,OH,USA,Light,Green lighting and moving fast it flew by pretty quick u saw it then it was gone,39.9622601,-83.0007065
04/25/2023 03:00,Indian Island,WA,USA,Disk,3 crafts . 1 craft shot out laser turned dark rain cloud white.,48.05274825,-122.72880788380888
04/24/2023 20:23,Belvidere,IL,USA,Triangle,"Saw aircraft hovering in the sky with white lights on corners, close to ground, slate colored, silent.",42.2579991,-88.841734
04/24/2023 14:32,San Jose,CA,USA,Unknown,I saw something white that looked like it was small and bulbous. It looked bigger than a human.,37.3361663,-121.890591
04/24/2023 11:20,Sioux Falls,SD,USA,Sphere,"We saw multiple flying objects moving in a synchronized way back and forth, staying still, and moving at incredible speed out of sight.",43.5476008,-96.7293629
04/23/2023 23:43,St. George Island,FL,USA,Orb,Flashing light begins to move quickly in erratic motion,29.6926135,-84.78052807358556
04/23/2023 23:28,Waukesha,WI,USA,Circle,Dropped out from clouds,43.0622536,-88.3123889
04/23/2023 22:19,Sunny Isles Beach,FL,USA,Light,2 dots spiraling and one closely following it then shot across the sky,25.9426915,-80.1218486
04/23/2023 18:04,Gainesville,FL,USA,Sphere,"Recorded three small, grey, metallic, spherically shaped objects flying together half a mile away from my apartment",29.6519684,-82.3249846
04/23/2023 14:30,Goleta/Santa Barbara,CA,USA,Triangle,Multiple sightings of a triangle with still lights flying by low and at fast rate of speed and a boomerang type of craft with no lights,34.4358295,-119.8276389
04/23/2023 14:30,Lake Havasu City,AZ,USA,Orb,Spotted very bright object not moving north of the city. Object pulsated in cycles.,34.4775296,-114.3379972
04/23/2023 04:14,Woodcliff lake,NJ,USA,Disk,A shadow above the clouds disappears,41.0234304,-74.0665297
04/23/2023 02:00,Ramona,CA,USA,Unknown,Multiple extremely bright strobe lights that were being directed,33.0472806,-116.87760049463874
04/22/2023 22:53,Huntsville,AL,USA,Orb,"What appeared to me at the time a airplane ascending, however in mid ascension the craft stopped and hovered",34.729847,-86.5859011
04/22/2023 22:30,Riverton,UT,USA,Formation,"3 large lights above the clouds, that did not move for 5 mins",40.5179761,-111.9393701
04/22/2023 22:00,Upland,CA,USA,Triangle,"3 circles, in a triangle formation",34.09751,-117.6483876
04/22/2023 20:41,Clearwater,FL,USA,Orb,"9 Fire Orbs rose above tree line traveled West to East over Pinellas County, then disappeared.",27.9658533,-82.8001026
04/22/2023 19:49,Maryville,TN,USA,Sphere,I recorded a minute 17 seconds of this object. I saw the object for 30 seconds before I could get my video started.,35.7564719,-83.9704593
04/22/2023 19:00,Spokane Valley,WA,USA,Cylinder,Rocket-shaped object floating in place above Spokane Valley,47.6571104,-117.2613936
04/22/2023 17:10,Uniontown,PA,USA,Cylinder,Object viewed flying within wingspan of commercial aircraft,39.900937,-79.725931
04/22/2023 02:50,Franklin,GA,USA,Circle,Above my house hovering sending out orbs probes my nigh vision sneaks them out before hidden haze they use,34.3678642,-83.2156575
04/22/2023 02:34,seneca,IL,USA,Formation,Large bright object over the corn field,41.3107161,-88.6090863
04/22/2023 02:30,Franklin,GA,USA,Circle,A few craft one craft was about to use his hidden feature,34.3678642,-83.2156575
04/22/2023 00:07,Austin,TX,USA,Orb,Small line of orbs. If I held a ruler out it would have been about 1 inch long.,30.2711286,-97.7436995
04/21/2023 22:00,Los Angeles,CA,USA,Flash,"UAP light show in Venice, CA",34.0536909,-118.242766
04/21/2023 21:50,Provo,UT,USA,Triangle,A triangular object viewed from my backyard during a cloudy night.,40.2337289,-111.6587085
04/21/2023 21:25,Granbury,TX,USA,Oval,We were walking ABS suddenly saw 3 things in the sky,32.4426759,-97.7870525
04/21/2023 21:20,Altoona,PA,USA,Diamond,"Heard what sounded similar to a turbo diesel engine but we knew that it wasn't that. We all began to investigate the sound,",40.5193586,-78.3968299
04/21/2023 20:43,Lakeville,MA,USA,Unknown,"Observed object cuise down above tree line, then fly away at fast rate of speed",41.8459353,-70.9494854
04/21/2023 19:35,Niederwald,TX,USA,Cylinder,"Bright white, with pink and blue lights encompassing the white object hovering with slight angle, very slowly moving away.",30.0043789,-97.76373113829004
04/21/2023 19:08,Green Valley,AZ,USA,Light,I stepped outside to take a picture of the sky after sunset for a photographic group challenge.,31.8484548,-111.02659450731726
04/21/2023 14:20,Stanley,NM,USA,Other,Multiple small pieces of reflective material moving fluidly like a flock of birds high in the sky,35.147774,-105.9774531
04/21/2023 00:24,Largo,FL,USA,Chevron,South to North completely silent 4-5 white round lights.,27.9094665,-82.7873244
04/21/2023 00:05,Ardmore,OK,USA,Circle,Round spinning object with lights,34.1729273,-97.1309119
04/20/2023 23:17,Dublin,OH,USA,Cylinder,Bright orange aircraft,40.0996009,-83.1135563
04/20/2023 22:17,San Geronimo,CA,USA,Circle,I already filled this out just. Now I'm just sending you a short video clip of the sighting,38.006614,-122.66124494462719
04/20/2023 22:16,San Geronimo,CA,USA,Circle,A circular flashy object that changed colors,38.006614,-122.66124494462719
04/20/2023 21:30,Ambridge,PA,USA,Chevron,It looked like a plane towing another plane but was connected.,40.586438,-80.2273615
04/20/2023 20:43,Baltimore,MD,USA,Light,Hovering bright lights unusual,39.2908816,-76.610759
04/20/2023 16:15,Las Vegas,NV,USA,Changing,Saw two organic appearing UAPs above my house,36.1672559,-115.148516
04/20/2023 14:00,Ware,MA,USA,Other,Driving along when suddenly a passenger in the backseat noticed an odd object in the sky on a clear day,42.2599297,-72.2397806
04/20/2023 12:12,Paulina,LA,USA,Cigar,"I was at work on the mississippi river in paulina, LA and I picked my head up and saw 2 crafts with no wings.",30.0263132,-90.7131467
04/20/2023 06:14,Margate,FL,USA,Sphere,captured it on Iphone . Thought it was Jupiter . Slow movement but erratic,26.2445263,-80.206436
04/20/2023 02:12,Centerton,AR,USA,Orb,"Orbs appearing, slowing down, then dimming from left to right.",36.3652679,-94.2886875
04/20/2023 00:00,TN Johnson City,TN,USA,Unknown,Craft went from right to left and stopped then floated and turned to the right and then flew off at about a 45 degree angle slow moving,36.3584009,-82.3965051
04/19/2023 23:00,Mandeville,LA,USA,Changing,Bright melted reappeared. Followed by 5 more,30.3582305,-90.0657477
04/19/2023 22:00,New York,NY,USA,Circle,Looked out window facing Hudson River,40.7127281,-74.0060152
04/19/2023 20:40,Wayzata,MN,USA,Other,Loud distant roaring spinning noise figure above too big to be a plane,44.970759,-93.511947
04/19/2023 19:42,San Clemente,CA,USA,Cigar,Thing moving across the water unnaturally,33.4270275,-117.6124179
04/19/2023 19:30,Tarpon springs,FL,USA,Circle,I was driving home from a roller blade with my dog when I saw what looked like a metal ball in the sky,28.1470965,-82.756367
04/19/2023 07:01,Humboldt,TN,USA,Light,Saw several jets escorting another that had what looked like a large bright star floating next to it for several seconds then vanished,35.8197917,-88.9158953
04/19/2023 04:00,Encino,CA,USA,Changing,"Witnessed surreal UFO in Encino, CA. Massive object spinning with vibrant lights. Video evidence available for further investigation.",34.1591324,-118.5016166
04/19/2023 00:30,Texarkana,AR,USA,Circle,"The pilot of BYA584 at FL270 approximately 41 miles southwest of Texarkana, AR reported lights off to the north.",33.4254259,-94.0430937
04/18/2023 23:44,Vernon,TX,USA,Triangle,Object traveling south-west towards rural area of the county. Dark-gray triangle shaped craft. Massive area,34.1513105,-99.2860857
04/18/2023 23:07,Paradise,UT,USA,Orb,Sighted a strange hovering light above hills a near/on ground west of Paradise,41.5688234,-111.837997
04/18/2023 22:17,Lancaster,PA,USA,Flash,Multi flashing objects,40.0379958,-76.3056707
04/18/2023 21:30,Lawtell,LA,USA,Light,"2 extremely low ""flying"" lights no noise hovered then zoomed completely unnatural NOT aircraft lights (one light caught on camera)",30.5189001,-92.1842719
04/18/2023 21:10,Cairo,NY,USA,Diamond,"Not a craft and not an orb. Diamond shape, stayed in one spot, starburst like with red, white and blue colors.",42.2989749,-73.9984659
04/18/2023 21:00,Longs,SC,USA,Light,Balls of light that fallow,33.9385274,-78.7330522
04/18/2023 17:50,Mechanicsburg,PA,USA,Sphere,A silver sphere shaped object was noticed while looking out over an open field.,40.2101972,-77.0047276
04/18/2023 03:00,Corpus Christi,TX,USA,Rectangle,"Looked like a sail boat type shape with red lights, very big",27.7635302,-97.4033191
04/18/2023 01:30,Purcellville,VA,USA,Orb,A white orb zigzagging and changing speed rapidly in the night sky.,39.1366223,-77.7145945
04/17/2023 21:50,Virginia Beach,VA,USA,Chevron,"Extremely large chevron with rounded nose, at least 3 bright lights underside flying 7 miles from Oceana NAS",36.8496579,-75.9760751
04/17/2023 21:08,Highland,IL,USA,Disk,We were looking at a star formation and I wanted a photo and that appeared when I took photos.,38.7394918,-89.6712008
04/17/2023 20:35,Ruidoso Downs,NM,USA,Light,Running Lights,33.3292691,-105.60442
04/17/2023 17:58,Tomball,TX,USA,Disk,I was in the traffic line looked up saw this craft and another craft eject from the main one,30.0971621,-95.6160549
